"","Hela-C-1","Hela-C-2","Hela-C-3","Hela-C-4","Hela-d-1","Hela-d-2","Hela-d-3","Hela-d-4"
"GRAMD1B",265.711286972618,299.656924850883,258.921493120221,299.229484078498,274.597028860148,331.932918995868,321.964529331514,317.313612268034
"RNH1",467.525335887536,495.394821131152,555.504294330655,593.067445921347,442.968364977028,506.000949041121,582.082764893133,487.875753012414
"RB1CC1",621.258294778837,620.667074750523,411.449790885587,523.651597137371,498.610394509216,451.373216207771,322.419281491587,471.35406416538
"ERP44",130.957705722219,152.319672014463,134.639176422515,134.114115611759,176.320197478621,193.511799358819,162.801273306048,178.337053142984
"ALAS1",334.669692401227,293.962731504548,305.056595530733,300.57736463741,264.480296217932,221.75155955233,261.027739881764,241.994148406556
"BIRC3",43.0199226527097,31.3180634048429,34.8367099834479,32.3491334138917,39.7443068087056,21.7585037556566,20.918599363347,20.8950770712488
"GLRX2",88.5704289908728,108.189673580366,96.0363356300454,76.1552515785366,88.1600987393106,89.3487494647177,67.3033196907685,94.7567448579888
"STRAP",748.420124972875,737.398038350392,763.583021529087,671.918458617708,607.003958532958,568.035832089164,553.888130968622,588.463682169356
"ABCC2",1488.61585296803,1474.79607670078,1471.61561362511,1367.42482701638,1310.11687716697,1283.28877469532,1240.56389267849,1252.7327602251
"EHD2",319.486190288505,354.463535809358,384.145342520182,468.388494221973,250.750444774924,302.76726502552,341.518872214643,296.904467221698
"HSD17B6",7.59175105636053,12.8119350292539,14.1229905338302,7.41334307401684,7.94886136174112,8.7959908799463,6.82128240109141,4.37338822421487
"NR1H3",121.468016901768,120.289834441328,120.516185888684,136.135936450127,101.889950182318,113.421987662465,101.864483856298,104.961317381157
"TYMP",4.42852144954364,14.2354833658377,7.53226161804278,6.06546251510469,69.3718809751952,56.0165734986054,62.7557980900409,53.4525227404039
"VIM",3535.22540857855,3637.87777413982,3706.8142487793,3603.55867425164,4530.12835243228,4543.82370982489,4708.95861755343,4274.25809113266
"RTEL1-TNFRSF6B",7.59175105636053,6.40596751462696,15.0645232360856,13.4788055891215,11.5619801625325,8.33304399152807,8.64029104138245,9.2327084733425
"FAS",32.8975879108956,30.606289236551,30.1290464721711,20.2182083836823,107.670940263584,99.9965278983369,77.3078672123693,95.2426768829016
"RNASET2",10.7549806631774,13.5237091975458,11.2983924270642,16.8485069864019,15.8977227234822,15.2772473178015,17.7353342428377,10.6905045480808
"CD44",924.295691111894,832.064002733213,898.222197951602,806.706514508923,818.010096499177,705.994004837795,799.454297407913,768.744463411991
"AGPAT4",3.16322960681689,9.96483835608638,1.88306540451069,8.08728335347291,6.50361384142455,11.1107253220374,8.64029104138245,7.28898037369145
"BTN3A1",118.937433216315,128.831124460831,112.042391568386,97.7213405211311,432.851632334812,403.689686700693,429.740791268759,402.351716627768
"PRKCH",10.7549806631774,14.9472575341296,22.5967848541283,17.522447265858,13.7298514430074,6.94420332627339,12.2783083219645,8.74677644842973
"SH2D2A",25.9384827758985,12.100160860962,32.0121118766818,28.3054917371552,18.0655940039571,13.8884066525468,21.3733515234197,12.1483006228191
"TNFRSF1B",10.7549806631774,9.96483835608638,14.1229905338302,5.39152223564861,28.1823266461731,35.1839635197852,40.0181900864029,19.4372809965105
"SNX1",573.809850676583,609.990462226145,615.762387274997,517.586134622267,562.201285403145,570.350566531255,596.180081855389,591.379274318833
"ARNTL2",74.0195727995151,56.9419334633508,50.8427659217888,50.5455209592057,169.093959877038,149.531844959087,142.792178262847,151.610791772782
"NUP160",2490.72699240762,2336.04282033396,2191.88813085045,2200.41501242409,2369.48330955901,2139.27757138062,2045.0204638472,2154.62259846319
"IKZF2",13.9182102699943,15.6590317024215,3.76613080902139,9.43516391238507,20.9560890445902,18.0549286483108,12.7330604820373,17.0076208719467
"PNPLA6",277.731559478523,261.932893931413,278.693679867583,378.080496774859,242.078959653025,284.712336377209,291.950886766712,274.551594075711
"IFT88",39.2240471245294,46.9770951072644,18.8306540451069,35.718834811172,32.5180692071228,32.4062821892758,21.8281036834925,32.0715136442424
"ALG1",163.855293633115,148.049027004712,152.528297765366,159.72384623109,136.575890669916,119.440297211902,128.694861300591,125.856394452406
"CHPF2",182.834671274016,184.349509587598,227.850913945794,205.551785234103,166.926088596563,196.289480689328,200.545702592087,198.260266164407
"FUT8",80.9786779345123,75.4480618389398,63.0826910511083,64.6982668277833,56.3646532923461,56.4795203870236,56.3892678490223,46.6494743916253
"GAB2",60.1013625295208,55.518385126767,63.0826910511083,64.0243265483273,38.299059288389,29.1656539703483,45.475216007276,44.2198142670614
"SLC4A7",283.425372770793,241.291443050949,206.195661793921,222.400292220505,194.385791482578,166.197932942143,147.339699863574,189.99942174089
"UHRF1",303.670042254421,252.679829743619,278.693679867583,294.511902122305,267.370791258565,253.23194796477,292.405638926785,250.740924854986
"RNF19A",304.935334097148,269.050635614332,273.044483654051,267.554290944062,351.195147436926,362.487413631471,311.959981809914,363.477154634747
"SH3YL1",20.2446694836281,24.2003217219241,22.5967848541283,28.3054917371552,18.7882177641154,24.0732381977478,25.9208731241473,23.3247371958126
"VCL",1477.22822638349,1383.68898315942,1486.68013686119,1500.86500234868,1282.65717428095,1178.19983102439,1199.18144611187,1206.08328583348
"DAPK2",24.0405450118083,18.506128375589,16.9475886405963,17.522447265858,26.0144553656982,21.7585037556566,15.4615734424739,17.4935528968595
"USP2",25.3058368545351,21.3532250487565,27.3044483654051,33.6970139728038,24.5692078453816,27.3138664166753,25.9208731241473,29.1559214947658
"HOXC8",15.1835021127211,12.100160860962,15.0645232360856,16.1745667069458,10.116732642216,13.4254597641286,12.7330604820373,13.1201646726446
"TLL1",313.159731074872,331.686762424018,331.419511193882,318.099811903268,249.305197254608,274.527504832008,236.471123237835,276.009390150449
"CLEC16A",131.590351643582,125.272253619372,124.282316697706,140.85351840632,110.561435304217,124.532712984503,145.520691223283,142.37808329944
"CDH1",13.2855643486309,24.2003217219241,19.7721867473623,13.4788055891215,18.0655940039571,11.5736722104557,9.54979536152797,9.2327084733425
"DNAH5",12.6529184272675,9.2530641877945,11.2983924270642,15.5006264274898,12.2846039226908,11.1107253220374,9.09504320145521,12.1483006228191
"FAM65A",241.038096039447,227.055959685111,257.03842771571,265.532470105694,145.969999551973,156.013101396942,213.278763074125,157.927908096648
"PHLPP2",158.794126262208,155.166768687631,157.235961276643,148.940801759793,132.962771869124,130.55102253394,124.147339699864,125.370462427493
"PQLC2",30.3670042254421,26.3356442267997,37.6613080902139,35.044894531716,24.5692078453816,27.7768133050936,30.4683947248749,26.2403293452892
"RTN4R",17.0814398768112,17.7943542072971,23.5383175563837,29.6533722960674,7.94886136174112,15.2772473178015,16.8258299226921,13.1201646726446
"RAB27B",75.2848646422419,102.495480234031,85.6794759052366,68.7419085045198,152.473613393398,140.272907190723,119.599818099136,125.370462427493
"MYO16",12.6529184272675,17.7943542072971,9.41532702255347,8.08728335347291,10.116732642216,6.01830954943694,8.18553888130969,3.8874561993021
"PARP3",41.7546308099829,39.1475792560536,43.310504303746,43.806118164645,60.7003958532958,63.8866706017152,69.5770804911323,59.7696390642699
"TNC",1.89793776409013,1.42354833658377,0.941532702255347,0.673940279456076,15.175098963324,17.1290348714744,10.9140518417462,11.6623685979063
"AIFM2",213.201675499458,189.331928765641,208.078727198432,217.682710264313,182.823811320046,163.883198500052,183.719872669395,158.413840121561
"SPATA7",15.1835021127211,18.506128375589,16.0060559383409,18.1963875453141,20.2334652844319,11.1107253220374,14.0973169622556,13.1201646726446
"JADE2",315.690314760325,336.669181602061,368.139286581841,392.907182922892,371.428612721358,412.022730692221,449.295134151887,443.17000672044
"CUL7",158.794126262208,153.743220351047,175.125082619495,190.72509908607,122.12341546675,146.291216740159,157.344247385175,138.97655912505
"CNTLN",123.365954665859,119.578060273037,75.3226161804278,87.6122363292899,142.356880751182,104.163049894101,75.4888585720782,114.194025854499
"OFD1",154.365604812664,177.943542072971,149.7036996586,142.201398965232,156.809355954347,153.235420066433,126.8758526603,143.349947349265
"GPM6B",15.1835021127211,22.0649992170484,13.1814578315749,11.4569847507533,24.5692078453816,18.5178755367291,17.2805820827649,19.4372809965105
"CTPS2",221.426072477182,209.261605477814,223.143250434517,179.942054614772,174.874949958305,156.47604828536,164.620281946339,157.441976071735
"FAM214A",104.386577024957,128.119350292539,97.9194010345561,105.808623874604,122.846039226908,103.700103005683,87.7671668940427,91.8411527085122
"ARAP2",88.5704289908728,59.7890301365183,44.2520370060013,70.0897890634319,91.0505937799437,74.0715021469162,66.393815370623,81.1506481604314
"ANO2",17.0814398768112,11.3883866926701,12.2399251293195,18.8703278247701,9.39410888205769,7.40715021469162,6.36653024101865,8.74677644842973
"SCML1",137.284164935853,143.778381994961,125.223849399961,113.895907228077,153.918860913714,121.292084765575,116.416552978627,162.787228345776
"WWC3",79.7133860917855,75.4480618389398,80.9718123939599,72.7855501812562,55.6420295321878,60.6460423827876,60.4820372896771,61.2274351390082
"MAP4",1806.83675141381,1748.11735732487,1860.46861965657,1908.59887141961,1612.89623267329,1632.81367545108,1727.60345611642,1644.39397230479
"CC2D2A",92.9989504404165,97.5130610559882,78.1472142871938,78.1770724169048,77.3207423369363,57.4054141638601,60.0272851296044,59.7696390642699
"SNX29",55.6728410799772,56.9419334633508,63.0826910511083,72.1116099018002,54.1967820118713,58.7942548291147,54.5702592087312,62.1992991888337
"KITLG",247.997201174444,260.50934559483,217.494054220985,241.944560324731,216.787128047485,217.122090668148,168.258299226921,250.254992830073
"ADAMTS6",17.0814398768112,30.606289236551,21.655252151873,31.6751931344356,31.0728216868062,40.2763792923857,30.9231468849477,42.7620181923232
"PER3",22.7752531690816,12.100160860962,16.0060559383409,16.1745667069458,24.5692078453816,29.1656539703483,34.5611641655298,24.2966012456382
"NEDD4L",131.590351643582,129.542898629123,115.808522377408,129.396533655567,153.918860913714,146.754163628578,128.694861300591,133.63130685101
"DKK3",5.6938132922704,7.11774168291884,2.82459810676604,10.1091041918411,7.22623760158283,6.48125643785517,8.64029104138245,7.28898037369145
"NFE2L3",50.6116737090702,39.8593534243455,47.0766351127674,39.7624764879085,51.3062869712381,39.8134324039675,39.1086857662574,47.135406416538
"LAMC3",139.814748621306,140.931285321793,141.229905338302,165.789308746195,117.7876729058,110.181359443538,125.966348340155,116.13775395415
"BCAR1",137.916810857216,127.407576124247,177.008148024005,207.573606072472,170.539207397355,199.067162019837,238.290131878126,211.866362861965
"HERPUD1",175.242920217655,217.091121329025,185.481942344303,192.746919924438,174.152326198146,167.586773607398,164.165529786266,181.738577317373
"HOMER3",58.2034247654307,44.1299984340968,48.9597005172781,59.3067445921347,47.6931681704467,35.1839635197852,39.5634379263301,34.0152417438934
"PIK3CB",232.813699061723,215.667572992441,195.838802069112,174.550532379124,207.393019165427,187.9564366978,176.443838108231,182.710441367199
"HEBP2",26.5711286972618,27.7591925633835,34.8367099834479,16.1745667069458,24.5692078453816,24.536185086166,27.7398817644384,31.0996495944168
"PLEKHA5",133.488289407673,153.743220351047,102.627064545833,117.265608625357,75.8754948166198,129.625128757103,94.5884492951342,124.398598377667
"FNIP2",34.1628797536224,31.3180634048429,34.8367099834479,35.044894531716,19.5108415242737,16.6660879830561,20.0090950432015,24.7825332705509
"MSMO1",56.938132922704,50.5359659487238,54.6088967308102,45.1539987235571,32.5180692071228,29.1656539703483,25.9208731241473,34.9871057937189
"ALX4",5.06116737090702,9.2530641877945,11.2983924270642,8.76122363292899,4.3357425609497,7.40715021469162,7.27603456116417,8.74677644842973
"NNAT",6.95910513499715,6.40596751462696,8.47379432029813,9.43516391238507,2.89049504063313,5.09241577260049,7.73078672123693,5.34525227404039
"USE1",57.5707788440673,40.5711275926374,45.1935697082567,63.3503862688712,43.357425609497,46.2946888418226,52.7512505684402,41.3042221175849
"MCF2L2",7.59175105636053,12.8119350292539,9.41532702255347,13.4788055891215,10.116732642216,10.6477784336192,5.00227376080036,8.26084442351697
"NRIP2",5.06116737090702,7.11774168291884,8.47379432029813,4.71758195619253,3.61311880079142,6.48125643785517,6.36653024101865,9.71864049825526
"LAMA3",168.283815082658,121.713382777912,141.229905338302,148.266861480337,68.6492572150369,97.2188465678275,92.3146884947704,93.7848808081633
"KCNQ1",17.0814398768112,21.3532250487565,23.5383175563837,24.2618500604187,11.5619801625325,13.8884066525468,15.0068212824011,9.71864049825526
"OPN3",450.443896010725,372.257890016655,422.748183312651,404.364167673646,408.28242448943,380.079395391364,383.81082310141,458.233899492736
"FOXC1",149.93708336312,192.179025438809,161.002092085664,183.311756012053,138.021138190232,121.292084765575,139.154160982265,147.237403548567
"PLEKHH1",22.1426072477182,22.0649992170484,31.0705791744265,22.2400292220505,25.2918316055399,25.4620788630024,23.1923601637108,27.6981254200275
"ATP9A",543.442846451141,514.612723675032,493.363135981802,541.847984682685,353.363018717401,405.078527365948,365.165984538427,361.047494510183
"EIF2AK2",688.318762443354,660.526428174869,582.80874269606,547.91344719779,1120.06682824534,1003.2059072023,956.343792633015,1047.66944571192
"TRAF1",8.85704289908728,4.27064500975131,9.41532702255347,6.73940279456076,7.22623760158283,4.62946888418226,7.27603456116417,4.85932024912763
"GYG2",24.0405450118083,20.6414508804646,23.5383175563837,14.8266861480337,20.2334652844319,14.351353540965,18.1900864029104,14.5779607473829
"SOAT1",2038.3851586328,2411.4908821729,2205.06958868202,2142.45614839087,1348.41593645536,1401.80317813039,1291.95088676671,1443.21811399091
"PKP2",34.7955256749857,30.606289236551,36.7197753879585,23.5879097809627,27.4597028860148,15.7401942062197,17.2805820827649,20.8950770712488
"PRDM1",76.5501564849687,77.5833843438154,67.790354562385,62.6764459894151,129.349653068333,152.772473178015,125.056844020009,116.623685979063
"USP13",397.934284537564,371.546115848364,410.508258183332,363.927750906281,291.939999103947,262.953832621553,252.387448840382,270.178205851496
"CDK14",75.9175105636053,67.618545987729,67.790354562385,70.763729342888,43.357425609497,41.2022730692221,44.5657116871305,42.7620181923232
"PPP1R12A",473.219149179806,486.141756943357,417.098987099119,417.842973262767,492.106780667791,447.206694212007,394.724874943156,477.185248464333
"CROCC",25.3058368545351,29.1827408999673,33.8951772811925,45.1539987235571,18.0655940039571,25.9250257514207,27.2851296043656,27.6981254200275
"ATP2B4",645.931485712008,653.40868649195,581.867209993805,579.588640332226,446.581483777819,480.075923289701,444.74761255116,447.543394944655
"PARP12",141.080040464033,120.289834441328,146.879101551834,120.635310022638,400.333563127689,393.504855155492,393.360618462938,370.766135008438
"MXD1",49.9790277877068,51.9595142853076,62.1411583488529,47.8497598413814,35.4085642477559,47.2205826186591,35.9254206457481,39.8464260428466
"CDK17",150.569729284484,150.184349509588,126.165382102217,124.678951699374,125.736534267541,128.699234980267,103.228740336517,134.603170900835
"SLC2A3",77.8154483276954,124.56047945108,108.276260759365,77.5031321374488,224.735989409226,274.527504832008,210.095497953615,224.986527534609
"PSD",6.32645921363377,2.84709667316754,6.59072891578743,9.43516391238507,5.05836632110799,6.94420332627339,5.45702592087312,5.83118429895316
"YBX3",874.949309245551,827.793357723461,935.883506041815,810.75015618566,898.943957636905,869.414256449429,919.963619827194,898.488314063699
"STYK1",8.2243969777239,13.5237091975458,11.2983924270642,9.43516391238507,29.6275741664896,47.2205826186591,25.4661209640746,33.0433776940679
"PIGV",56.938132922704,46.2653209389725,69.6734199668957,63.3503862688712,45.5252968899719,56.9424672754418,60.9367894497499,52.9665907154912
"PTPRU",34.7955256749857,40.5711275926374,24.479850258639,41.7842973262767,19.5108415242737,32.8692290776941,32.287403365166,13.6060966975574
"QSER1",1271.61830194039,1200.05124774012,1075.23034597561,979.909166329135,914.119056600229,848.581646470609,688.494770350159,898.002382038786
"MPC1",32.8975879108956,33.4533859097186,39.5443734947246,33.0230736933477,31.7954454469645,24.9991319745842,23.6471123237835,29.6418535196785
"ACAA1",75.2848646422419,75.4480618389398,79.0887469894492,84.2425349320095,69.3718809751952,85.1822274689536,85.9481582537517,65.600823363223
"HDAC7",216.364905106275,231.326604694862,231.617044754815,279.011275694816,210.283514206061,267.583301505735,271.487039563438,239.564488281992
"PRDM6",20.8773154049914,24.2003217219241,15.0645232360856,24.2618500604187,15.8977227234822,14.351353540965,12.2783083219645,20.409145046336
"SPAG4",5.06116737090702,14.9472575341296,8.47379432029813,10.7830444712972,18.7882177641154,23.6102913093295,18.1900864029104,12.1483006228191
"TNK2",77.182802406332,65.4832234828533,79.0887469894492,73.4594904607123,52.7515344915547,62.9607768248788,75.943610732151,65.1148913383102
"DGAT2",24.6731909331717,30.606289236551,34.8367099834479,30.3273125755234,16.6203464836405,11.5736722104557,19.0995907230559,10.204572523168
"ZNF112",22.7752531690816,31.3180634048429,28.2459810676604,26.283670898787,26.0144553656982,18.0549286483108,11.8235561618918,21.3810090961616
"MRPS24",8.2243969777239,6.40596751462696,8.47379432029813,8.08728335347291,5.05836632110799,6.94420332627339,7.27603456116417,2.42966012456381
"RPL18",897.091916493269,810.710777684456,930.234309828283,1025.06316505269,760.200195686514,793.953913637258,946.339245111414,808.590889454838
"CA11",20.8773154049914,22.7767733853403,23.5383175563837,24.2618500604187,48.415791930605,61.5719361596241,65.4843110504775,53.4525227404039
"AHRR",930.622150325528,945.947869659914,1018.73838384029,1208.37492106474,679.266334548786,759.232897005891,773.533424283765,839.204607024342
"GPC1",256.854244073531,247.697410565576,267.395287440519,282.380977092096,204.502524124794,180.549286483108,235.106866757617,176.393325043333
"ADCK1",32.8975879108956,52.6712884535994,33.8951772811925,39.0885362084524,31.7954454469645,27.7768133050936,38.1991814461119,26.2403293452892
"RNF4",163.855293633115,143.778381994961,173.242017214984,151.636562877617,153.196237153556,157.864888950615,146.430195543429,149.181131648218
"CASP8",198.6508193081,201.432089626603,163.82669019243,179.942054614772,325.180692071228,266.19446084048,248.294679399727,260.459565353241
"LIMCH1",1529.10519193528,1441.34269079107,1398.17606284919,1324.29264913119,943.746630766718,894.413388424013,825.829922692133,962.145409327271
"DLX3",46.8157981808899,61.2125784731021,58.3750275398315,70.763729342888,29.6275741664896,25.4620788630024,33.6516598453843,30.1277855445913
"SPA17",8.2243969777239,11.3883866926701,2.82459810676604,8.08728335347291,7.94886136174112,9.72188465678275,7.27603456116417,6.80304834877868
"WISP2",916.703940055534,1002.17802895497,1056.3996919305,1193.54823491671,608.449206053275,708.771686168304,766.712141882674,650.66298135819
"ST3GAL6",12.0202725059042,9.2530641877945,8.47379432029813,7.41334307401684,9.39410888205769,6.01830954943694,5.00227376080036,9.71864049825526
"CDON",97.4274718899601,102.495480234031,104.510129950344,105.134683595148,72.9849997759866,85.6451743573719,85.493406093679,69.0023475376124
"LPAR2",15.1835021127211,14.9472575341296,16.0060559383409,25.6097306193309,11.5619801625325,11.1107253220374,18.6448385629832,9.2327084733425
"SLC12A2",132.222997564946,120.289834441328,127.106914804472,111.874086389709,97.5542076213683,87.0340150226265,80.4911323328786,92.8130167583377
"BTBD1",627.58475399247,632.055461443193,580.925677291549,492.650344282392,607.726582293116,540.25901878407,517.962710322874,609.358759240605
"SBNO2",315.690314760325,295.386279841132,331.419511193882,418.516913542223,453.085097619244,463.872782195063,535.698044565712,488.361685037327
"HMG20B",978.703240349145,1247.74011701567,1438.66196904617,1568.93297057375,1029.0162344654,1191.1623439001,1386.53933606185,1246.90157592615
"SLC9A3R2",60.1013625295208,39.1475792560536,59.3165602420869,64.6982668277833,38.299059288389,48.6094232839138,55.025011368804,46.1635423667125
"OAT",220.793426555819,219.2264438339,211.844858007453,193.420860203894,187.159553880995,174.99392382209,164.620281946339,170.076208719467
"TRAM2",363.138758862579,333.822084928894,326.711847682606,334.274378610214,390.216830485473,401.83789914702,368.349249658936,329.947844915766
"GLP2R",560.524286327952,587.925463009096,589.399471611848,593.741386200803,416.231285851171,395.356642709165,425.193269668031,447.057462919742
"DGKA",61.3666543722476,61.2125784731021,54.6088967308102,70.763729342888,42.6348018493387,52.3129983912596,51.3869940882219,47.6213384414508
"ERBB3",25.3058368545351,29.1827408999673,29.1875137699158,19.5442681042262,14.4524752031657,20.8326099788202,12.2783083219645,17.4935528968595
"ANKRD44",19.6120235622647,12.8119350292539,4.70766351127674,10.7830444712972,7.94886136174112,13.8884066525468,10.0045475216007,8.74677644842973
"PDIA5",73.3869268781518,63.3479009779777,84.7379432029813,64.0243265483273,70.0945047353535,59.7201486059512,69.1223283310596,56.8540469147933
"MYLK",124.631246508585,121.00160860962,111.100858866131,114.569847507533,65.0361384142455,66.6643519322246,62.7557980900409,66.0867553881358
"TLE2",160.692064026298,144.490156163253,163.82669019243,173.876592099668,169.816583637197,213.881462449221,201.00045475216,160.357568221212
"FAM107B",230.283115376269,256.238700585078,289.050539592392,214.313008867032,223.29074188891,224.52924088284,200.545702592087,207.007042612837
"ME1",327.710587266229,348.057568294731,334.244109300648,276.989454856447,229.071731970176,208.326099788202,207.366984993179,237.620760182341
"TBC1D1",78.4480942490588,106.054351075491,93.2117375232794,85.5904154909217,106.948316503426,82.8674930268625,85.493406093679,85.5240363846463
"SLC9A7",36.0608175177125,33.4533859097186,27.3044483654051,24.2618500604187,46.2479206501301,35.6469104082034,36.8349249658936,39.8464260428466
"PDE4A",53.7749033158871,57.6537076316426,60.2580929443422,74.1334307401684,32.5180692071228,39.3504855155492,39.1086857662574,38.3886299681083
"DIP2B",717.42047482607,659.814654006577,691.085003455425,667.200876661516,599.055097171217,574.054141638601,603.00136425648,623.450787963075
"SLC9A3",5.6938132922704,11.3883866926701,13.1814578315749,13.4788055891215,5.78099008126627,9.72188465678275,11.368804001819,7.28898037369145
"NGEF",12.6529184272675,14.2354833658377,21.655252151873,20.8921486631384,8.6714851218994,8.7959908799463,7.73078672123693,4.85932024912763
"ASPM",2013.07932177827,2237.10621094139,1082.76260759365,1670.02401249216,1762.47935102605,1623.0917907943,1041.83719872669,1616.20991485985
"GOLGA5",194.222297858557,190.755477102225,198.663400175878,165.789308746195,197.276286523211,163.420251611634,156.889495225102,194.372809965105
"FGFR2",127.794476115402,133.813543638874,159.119026681154,152.984443436529,85.2696036986775,78.7009710310984,93.6789449749886,90.8692886586867
"ISOC1",120.202725059042,119.578060273037,101.685531843578,95.0255794033068,105.503068983109,90.2746432415541,89.131423374261,92.327084733425
"EML1",72.121635035425,69.0420943243128,72.4980180736618,64.0243265483273,46.9705444102884,43.054060622895,40.0181900864029,26.2403293452892
"KIF26A",439.056269426184,531.695303714038,626.119246999806,729.203382371475,401.056186887847,457.854472645626,574.351978171896,480.10084061381
"ZFAT",60.7340084508842,75.4480618389398,64.965756455619,64.6982668277833,61.4230196134541,60.1830954943694,59.5725329695316,59.7696390642699
"STAG3",20.2446694836281,24.2003217219241,21.655252151873,30.3273125755234,13.0072276828491,15.7401942062197,18.6448385629832,13.1201646726446
"SP100",75.9175105636053,74.7362876706479,69.6734199668957,60.6546251510469,242.078959653025,249.528372857424,223.738062755798,232.275507908301
"KLF6",64.5298839790645,71.8891909974803,77.2056815849385,69.4158487839759,119.232920426117,98.6076872330822,90.0409276944065,100.101997132029
"NEO1",86.0398453054193,86.8364485316099,88.5040740120027,72.1116099018002,62.8682671337707,77.3121303658438,79.581628012733,64.6289593133975
"TNFRSF1A",290.38447790579,359.445954987402,358.723959559287,334.274378610214,523.179602354597,610.62694582364,620.736698499318,584.090293945141
"CACNB1",29.1017123827154,19.9296767121728,35.7782426857032,40.4364167673646,16.6203464836405,22.6843975324931,28.1946339245111,20.8950770712488
"STOML1",8.85704289908728,8.54129001950261,15.0645232360856,20.2182083836823,12.2846039226908,12.4995659872921,11.8235561618918,10.6905045480808
"METTL22",55.6728410799772,37.012256751178,44.2520370060013,41.1103570468207,31.7954454469645,40.2763792923857,45.475216007276,47.135406416538
"TP53BP1",738.297790231061,666.932395689496,705.207993989255,710.333054546704,837.520938023451,804.601692070877,785.356980445657,760.483618988474
"DHX8",636.441796891557,553.760302931086,598.814798634401,569.479536140385,591.828859569634,656.921634665463,661.209640745794,594.780798493222
"PRKCZ",90.4683667549629,88.9717710364855,79.0887469894492,110.526205830796,74.4302472963032,76.8491834774256,85.493406093679,80.1787841106059
"ROGDI",45.5505063381632,37.012256751178,46.135102410512,52.5673417975739,33.240692967281,40.7393261808039,46.8394724874943,35.9589698435445
"CBFB",318.220898445779,356.598858314234,363.431623070564,287.772499327745,286.15900902268,261.564991956298,226.921327876307,280.868710399577
"HDAC4",182.834671274016,170.825800390052,223.143250434517,243.292440883644,179.933316279413,236.102913093295,256.025466120964,238.106692207254
"RASSF1",74.6522187208785,71.8891909974803,85.6794759052366,88.286176608746,54.9194057720295,54.1647859449325,44.1109595270578,51.0228626158401
"FGFR3",127.794476115402,147.33725283642,152.528297765366,162.419607348914,119.232920426117,111.570200108793,135.516143701683,126.828258502231
"IFI35",75.9175105636053,70.4656426608965,82.8548777984706,90.3079974471142,766.703809527939,832.378505375971,884.947703501592,764.371075187776
"MEF2A",256.854244073531,295.386279841132,242.91543718188,253.401545075485,226.903860689701,262.027938844716,209.640745793543,243.451944481294
"ACSL4",702.869618634712,686.862072401668,607.288592954699,543.195865241597,1011.6732642216,947.652280592109,750.795816280127,864.473072319806
"REEP1",32.8975879108956,39.8593534243455,27.3044483654051,28.3054917371552,19.5108415242737,23.1473444209113,18.6448385629832,22.8388051708999
"IFT80",105.019222946321,124.56047945108,103.568597248088,91.6558780060264,82.3791086580443,101.385368563592,76.3983628922237,95.7286089078143
"SIRT2",61.3666543722476,68.3303201560209,65.9072891578743,65.3722071072394,55.6420295321878,66.2014050438064,61.3915416098226,60.7415031140954
