"","GSM506013","GSM506014","GSM506019","GSM506020","GSM506023","GSM506015","GSM506016","GSM506017","GSM506018","GSM506021","GSM506022"
"GYPA",2.57899380860565,4.17184487526847,14.4271381652277,8.61573082825195,7.70181527528266,4.6007345739119,6.31611782417697,31.8204154758693,4.36225219171692,7.76818958872581,24.9187843555431
"PCDHA5",14.3420050938612,9.48065206051739,9.6354752522623,63.6886484924242,19.3743836088836,27.9604097194725,26.8456990298067,8.88478708632564,24.5686539755378,11.246487639967,35.0686497872159
"CYP3A7-CYP3A51P",10.0831768360981,12.2034228679416,11.6004048713712,44.677663633465,4.03156994683856,8.37649259051909,7.51172953015329,4.51816411052135,6.0821142442283,6.53714678387092,24.4658555202414
"NECTIN1",17.5621386095839,18.1906783052015,22.791141780948,25.0373449000543,10.7275449152812,21.853724172558,23.99738380943,15.9229219410182,28.8488159348013,41.9297218883189,10.3793907650543
"PCDHA10",3.61844644988966,3.90811683118751,6.62890978983418,52.1719212707878,6.36963380637854,4.16170942384157,10.2244389005925,21.2089219502907,5.79897115075738,21.3673363874905,43.8055354532688
"GNB5",49.9745788831335,55.1722582018994,5.88367129159583,27.0677296106586,28.9478712745581,33.9957798445856,8.63779729767703,47.388086792933,27.5141156766471,44.4314920603397,45.657883027019
"PCDHGA9",8.79909769867577,15.0852521467427,13.3232863815579,19.6351627749539,12.9725015606383,21.2034550079247,13.1776030701987,6.59124516478707,6.13742917243527,14.5895168586057,4.2303171039608
"PCDHGA10",5.12949299940923,5.62119304652668,5.6713017574802,3.36795637623357,3.94830656642044,3.74533296063315,6.20691208640044,4.31529710632129,5.45264644297329,7.96263211175568,4.08533752697957
"PCDHGA1",50.8790729121226,47.8096929465036,62.7370057436052,71.5094952204132,61.2353103209621,26.0261784972699,41.2834823342359,41.6471481984107,44.9196704838169,23.4893349713408,42.5414648364933
"CEACAM1",61.961781721668,49.75455020522,40.8034554447917,95.2410126711206,76.822306379943,74.1603216757247,70.4370545237969,45.8925767379436,48.8275175093471,60.6116349609267,58.4048941991343
"DCN",148.675167381409,228.404070884005,149.420481254291,60.7593759618033,107.805461564765,238.388485481308,144.644240521317,287.050746270822,131.40868984919,365.602019468445,187.710166429491
"ITGB4",19.5493396214097,22.4594044899058,28.2591884780845,58.1019983793989,21.264397061136,40.4036178537905,37.9666887752949,27.3473364015682,32.9866160155712,33.8974086408231,14.382974351927
"SERPINB4",5.25811670523695,3.53740122150514,2.80927180591007,1.16859770848312,7.87549360106542,21.5868252104863,14.848279847628,29.8624839090854,18.3633364530354,1.67213560825115,13.5603541835701
"IGK",6.76563508138568,10.1568094952255,3.13667164688183,10.8112462761546,8.85852680149009,6.60186448699752,7.55372453828838,7.68395149892316,7.27479317843271,18.8352819167301,13.3413483173238
"TUBB7P",4.20590832206491,3.36353459802623,4.06764951203426,18.2295324581039,3.12731010428863,2.69371478669818,2.69371478669818,2.79072196480674,3.45849639034825,3.13024693325479,2.11451026225448
"MYO1A",58.2033969443941,72.6486230041354,81.9683413301909,91.8815908420529,75.5367340333933,47.2201625505467,82.9848637282898,109.326217844392,76.1770422825421,92.5500260259765,44.1696854886361
"ZNF471",5.91630804545731,1.94735736577991,19.2120682688137,3.50244239080702,4.42735791275393,4.39804510622718,11.8022413453118,9.88313517108705,6.23275492726589,20.2683941632447,21.4177071520389
"PLAUR",12.5045013442674,17.393216431021,77.2666369550422,108.035573765506,15.6033172282098,67.7591737957108,44.876094308109,47.6490435331552,58.3926449089606,69.6782997665861,66.5842774385257
"MYH9",85.7252502572308,139.131436216599,175.184875903153,61.7993776925776,95.4667940964968,113.419907154461,114.998280013008,171.487539127414,173.495884067129,159.637770639094,137.973432327005
"DYNC1H1",1209.8659133306,1016.66899902063,912.372730725002,654.899570864855,1180.96485596281,877.805897124313,776.073436166508,871.41171668775,600.957413540164,583.818409754078,813.370720252905
"HNRNPA3",84.6549142875845,106.787474436212,65.2138449338583,42.1522748500402,102.420755004244,75.3541647354339,84.0668135542924,74.1283021778725,108.327158714931,106.569998634219,79.4825307825351
"ARL6IP1",868.966835247941,816.602683666146,684.765580848409,536.758813967384,665.329869868657,666.473596922512,791.633720636982,568.721163468318,468.40866953355,495.825185365605,678.267975987516
"HSPA5",477.092079145731,507.422969633973,810.615423220976,379.365952321929,538.152197390815,683.42919410655,629.756312952732,589.947207266193,813.370720252905,1593.05763032755,679.317791894691
"NOLC1",271.025795528257,290.95756789917,378.190115284051,247.232580700856,311.855965021122,283.019680449238,269.979781782823,257.476717253412,234.184146690258,302.794741796709,232.784319727718
"ARPC5",367.720161949787,537.14349927121,395.166421782151,481.463692982906,440.637344845013,451.360660526227,375.052899822585,555.090463609782,495.825185365605,577.626985070013,411.964900137009
"TMEM123",164.785427890572,172.83881870469,121.25547048365,108.875219383071,199.358293780032,134.220334766828,186.680128028948,175.78847503087,341.699656134257,190.232547102389,163.067151059632
"HSP90AA1",755.441094170851,671.575641706395,376.662543585296,314.182927036988,619.829271276745,1142.76423131087,2302.68673414464,460.543094936062,669.142663422534,1142.76423131087,617.327453380338
"ARFGAP2",260.255152759094,357.160657507352,343.670676705266,384.848749038223,349.29820310677,267.238983642242,213.883134894527,280.414725122081,241.807657328798,223.279663159982,272.842504939323
"TOP2B",256.254393501641,203.341488780066,160.556135225134,206.337785361453,222.728355291047,179.756699562693,166.857765442013,150.450648804648,270.66026875792,157.279533467347,239.281158005148
"SZRD1",143.482454971734,145.648229135205,197.676241905681,147.527095825362,107.857603384429,135.560219898757,159.682554739218,166.202514188584,189.487436406921,201.603008420699,156.305739172143
"FAM168B",371.227990689305,399.248956527369,401.361023652743,521.398179057817,381.532574723458,358.213400499001,543.168430363888,327.580561052399,330.821503071024,407.443737443365,448.60745231877
"MKI67",5.10814279776435,8.16979760480777,4.20010457354428,18.1483059643679,10.5883879216924,9.72912877816879,7.04640403527524,8.80335801972857,9.39883390945911,10.691434806328,39.6229964158614
"RBM25",88.6921680192842,63.0984142597027,36.269921636111,47.5055819212655,105.27116143654,143.219672617466,57.8725766066975,59.589074183633,70.1472582919703,72.5056984081359,78.8851959858689
"PTOV1",410.74206793299,370.62490292935,415.358540187675,225.722197345027,379.168454684185,334.49840612252,388.208585832305,278.582248151577,379.646710713556,288.933853824462,410.74206793299
"ATP6V0D1",691.043719443413,885.347322733257,754.671208800573,806.450063456814,760.10751837865,659.769581829292,637.531531338827,505.069142335043,411.690349823893,391.559021261657,473.000118160988
"RPL27A",140.672036711553,144.351574823523,211.429017233664,260.691310677419,194.250816079606,186.58264013698,137.004911188535,320.66857372956,172.650453004549,279.895493796471,176.676634506771
"MAPK3",169.783691100186,213.883134894527,241.252174444647,179.468581966482,333.171172123325,168.725028428473,194.617358944352,318.040854491657,93.9646986992041,259.025174250299,130.619215623941
"RNF167",166.897722733565,188.919035354204,108.958479626661,149.852504144313,173.228113234015,189.208357328191,178.987273494519,116.289565069708,205.027423477251,87.8089245474899,116.010034259661
"YARS",333.640608575636,553.049147633464,410.403766872321,458.438718104941,414.443757509047,491.276931809452,272.635054325751,359.867098230551,194.998531219601,280.55127805044,200.780664827186
"WIPF2",107.908426582577,109.223633142929,186.088427729618,109.442118640771,112.293364990113,76.9188602987308,141.809984707507,177.375080201298,129.914263973714,157.038854717302,177.659578121036
"TRPC4AP",115.911439281915,144.522858437376,96.7072874176701,57.5397903373,89.8870348987293,134.985991362054,141.159254063283,53.7627869085493,104.863510671038,79.6590525247814,149.420481254291
"C1R",64.1056705737796,256.137012497207,169.134222094955,89.5905643326984,49.9183535112827,209.673902939021,130.319005729357,122.718720362025,138.869707225384,144.502307020374,151.150384115081
"CSNK2A1",30.085390035185,16.0271609620165,3.93060136835207,24.3365739214519,36.4319691935216,14.1590982184516,31.9023182487496,34.0368159273342,6.97499190976545,58.5238909029732,5.6463917179443
"ERAL1",140.017045560555,122.596208920401,168.685800983015,148.244688232994,222.694921719977,168.493157706275,159.590339935899,172.870575594068,161.250065425738,139.80358049881,147.504997166227
"PMPCA",117.74489625521,161.364417155669,118.247895736278,196.382864948107,122.325358720896,124.614224899117,95.7386057063085,145.519275243669,107.940821174104,110.618380847152,102.234223265806
"GRINA",216.892876866045,207.618959814017,209.37930593015,280.55127805044,175.140589237015,186.25453049348,210.595128391927,236.079225394129,278.768806106871,162.862704424555,164.177262324114
"COL6A1",10.7838570551793,6.63221588717449,6.79071330730821,7.84998529565495,6.31611782417697,25.2594564447718,10.6978063111677,9.68582725731184,9.11252791544053,51.2358285750795,7.40543263356012
"RHOB",1291.12705497651,1307.17700495066,1551.61929540319,1910.91231554591,1752.49680914218,1263.09453881966,2219.96228754148,1583.69595450815,2163.71419589171,1405.72683460828,1020.05343000683
"JPT2",94.2701182354251,48.5661703215145,100.171156399754,94.0311829712876,100.534919668403,35.5835716879963,79.7947077664461,69.7578832758341,28.573703393973,115.60151000098,58.5321431934436
"SLC39A14",107.940821174104,265.282050614853,200.035047114729,447.608897332544,108.128319222024,545.280227168742,167.936000589475,132.935986623594,216.0141551873,149.892219193932,70.4721100200414
"ZMIZ1",405.232914527541,446.81260306371,566.296933336763,496.38562910012,451.941499883621,512.868691717693,444.431582141161,336.833381928921,586.827381304626,516.414361343853,613.648824049153
"EIF1",3739.19031122989,4555.80335266678,3834.06681759048,3739.19031122989,4066.2338782174,4049.05711751276,4682.25401738534,4293.83597341698,4080.37146417958,3822.5903971992,3632.87502891556
"SUN2",480.57477432005,482.162779019515,731.330226881807,598.927447310906,537.14349927121,329.494294386277,781.365197340467,584.500566894596,555.090463609782,560.338351573644,512.543747955562
"MRPS27",187.173106677755,178.661137719256,152.123203176688,107.519653322252,190.637174871218,142.699853444575,157.839191476893,129.513429399782,162.299943321967,171.288021847485,177.206773311614
"PLEKHM2",127.16710945526,139.265744968077,80.2080426897927,111.265875210709,60.4990390677738,112.098365341854,106.188704866798,85.6414469676051,158.61411631147,45.0995862183508,210.439593155571
"EFR3A",848.03021225136,402.744016481186,365.415031801994,261.344637496207,411.964900137009,563.791234248313,329.970502301759,570.541260328806,412.414133101499,204.174515295483,209.85524468611
"RNF187",447.035587443162,793.649655876484,408.108545723257,566.296933336763,649.643793996894,624.943381940293,812.398996995866,503.90758057021,283.52508985818,281.711701371864,444.858912238986
"VPS39",158.342589786698,106.584382153673,183.596157688991,115.737196527223,130.898107450459,113.40649659637,153.418798230807,128.21732651333,135.51570494744,84.273670057377,101.401109897596
"XPOT",118.980353413665,97.8580654978096,121.048087799903,52.458866023589,56.5725744990632,119.856973497064,165.985207394652,134.971622606708,113.123086941413,148.699784789309,105.060474729555
"FKBP9",226.288914411558,316.912188021538,161.305920434626,173.939028255585,326.682520173969,190.944144125875,173.627542886298,179.517360445028,187.173106677755,198.810671544909,222.486886798916
"VEGFA",149.767565741989,93.3543639529636,249.282496757424,263.102645661311,179.784501373489,208.82536778405,197.045944628604,195.591974447247,164.890401056948,176.503324928686,128.086631424758
"AK2",112.761479179405,118.0006081816,125.967667713479,136.144365158696,115.556034414618,117.983679920528,116.885191896268,133.166373793043,143.296066717399,141.786803408602,120.486786930857
"NUDT4",13.3732316853716,2.09156102773392,20.48768175092,1.70429134245516,10.837098482799,16.7584553860617,12.8808193184305,23.5731470493838,21.5341271783415,4.09274636223617,5.13393718195021
"MT2A",3281.32215653493,8506.61320004593,7202.15505840641,8328.58763032324,5818.6001561975,8184.48129204224,8328.58763032324,5580.33709066159,4780.62657315467,5534.43182528597,7293.15450324286
"ACACA",491.948384263472,391.890519843285,268.472553862497,41.6190297125763,396.175101703369,254.620284069458,409.341321879299,314.77928704981,287.931860879039,317.340172507909,278.704691640649
"COG4",77.9402912357855,93.8718201071939,154.585154240371,82.8452002919744,127.018784017915,93.0902079297048,83.3284545298295,132.643767474797,82.8904234641995,104.319374930721,81.8601081091711
"SERPINE2",835.022989164065,936.845229877975,704.385228149084,1140.04102354286,813.370720252905,744.280710867934,998.021437773196,981.677937537263,951.738310798897,464.734047149309,876.599846528191
"IL6ST",381.959602703084,381.959602703084,421.392090914462,382.677488413686,338.38312139444,485.330392864155,488.297243299878,330.507664195599,577.626985070013,502.515351616461,374.453132615034
"MRFAP1L1",310.247733522676,280.414725122081,239.048798274646,172.525791389742,347.20066232503,229.323296526647,297.167116394616,250.101885705704,372.271272772622,289.571378537797,333.837553150958
"IFITM3",522.665506299297,2210.83383719958,2336.75363367923,2647.39484341613,765.999831217986,2580.1262869957,1813.93194926633,1480.00816022386,2418.89792511884,2690.66462081918,1626.52733687491
"INTS1",2.76675971565348,6.10061455257971,2.63792888779617,5.50719665439268,9.62095011113396,8.99772833407148,14.8724861286719,3.61844644988966,4.28138846087338,14.6020590034361,7.33421747852336
"ANKRD17",142.769277571365,140.886546551741,116.2002336829,104.764304521092,139.328211556512,171.019150122402,151.150384115081,93.5626470226058,121.204271004942,137.408931975132,126.169216555982
"OPA1",231.043314913108,267.718060898418,193.957596240942,191.82093922594,242.352015272577,232.717859600418,187.65874316044,208.387117419899,206.464535936063,148.448754108012,228.172993642968
"FASN",263.102645661311,174.531780407856,223.332769526936,227.417779666791,101.386501063033,288.845052435165,249.072581544818,206.20109135752,135.409153736312,192.77900879823,139.190127731217
"ALDH1A1",1248.31073580847,421.201592659601,213.983023118967,121.952179671312,786.13901744536,182.43219481035,162.717993524378,99.3558720663172,132.730215612818,80.1316176534841,102.66780022277
"COQ9",184.763598608501,252.168873263743,216.950338198906,163.028286315809,222.974979290154,239.5127442544,251.983402408773,211.470832656358,253.135738714749,173.495884067129,242.254231425635
"FNBP4",196.935788462054,196.643942168191,191.028459144447,179.260890331423,194.560131466714,202.219468353217,156.102799253745,149.340227637312,209.554571478644,239.354522474736,241.926656058535
"ASXL1",22.8320228710968,52.7268024421474,112.335667202177,65.4898277961083,48.467150442493,45.0580148266189,49.9804737164869,73.1537695987845,41.744197849481,111.015841330554,75.7359392359052
"TUBA4A",541.53187303451,569.199818448696,344.347363219167,379.646710713556,643.285777904005,402.974102791197,295.055962285974,395.461266103977,166.388906812949,167.620031574432,181.350432419092
"ATP2C1",132.730215612818,75.459103025847,151.541621703381,84.532611515518,168.623135620273,129.880753137143,128.389617844905,164.056283229837,136.774609768119,124.731640690564,138.48219239432
