"","GSM77362","GSM77364","GSM77366","GSM77368","GSM77370","GSM77372","GSM77374","GSM77376","GSM77378","GSM77363","GSM77365","GSM77367","GSM77369","GSM77371","GSM77373","GSM77375","GSM77377","GSM77379"
"ATOH7",20.0978458399251,19.8833167641414,17.9749137391218,19.72110543514,20.5583284606885,19.2396617371342,18.7114035460937,20.5189789449162,19.6850198954652,20.1057537738285,20.6156892927381,18.0722039540119,21.1531947990426,20.2253051558305,21.7204945005074,21.4852509588368,20.7164325087582,21.0719091614487
"AMER1",39.3321452347968,35.4457755635128,46.1592570799033,42.0538231699033,39.8127160805843,37.9595693575646,37.6068227265334,32.7300173062569,42.910362513605,39.7063498769053,43.6225028834092,50.3085367535035,42.9313010299043,33.6494292259043,42.3136267010392,33.1775946089308,50.9167004997208,41.6392403702969
"NKX6-3",69.6776604837247,56.9576655239144,79.2281754132574,82.0867771670878,87.2813477626451,69.4342669968153,58.576038880811,87.4199713125409,89.7337521888906,67.6069341820093,80.5602059874936,86.6326587341246,87.0285392803314,95.8023962251125,68.3627185508759,102.248972071981,116.987214867975,93.2989909869983
"TBATA",66.0474993663413,63.2812251836532,66.0227234954918,69.9504108168759,67.2202128599847,75.33224413269,66.5513349949308,66.6802889148648,66.6262990667977,66.9192527699879,66.94209347052,71.1067145342286,78.7750793091451,75.4110901449471,68.0037479826125,66.9293512400583,58.2043769738896,68.3340879898929
"EXOC3L2",316.85189991397,317.025685709922,317.945239198085,283.611547867189,324.660942437488,299.925864716263,343.702614927945,330.3642194274,405.137480540351,237.961800976118,293.153357008041,391.557944351894,325.859702762573,411.041716964956,312.648511781533,316.977922645639,435.33284883231,421.154645264874
"TNFRSF13C",146.248598545176,142.765952638913,130.570681521862,127.976135408927,97.5407741055517,126.401586498864,111.61658477512,106.075364628243,149.545238537336,146.160066282017,133.74865679335,135.684234630688,123.768324189562,146.766146072673,105.062813940588,125.449961169251,148.411082106808,131.752036807024
"ANKRD30BP2",13.1029967948706,13.2579369660931,16.6137266800887,13.4744036086657,13.0698652307383,15.3202816967547,13.6750281412177,13.6107250103359,12.9933830294682,12.026009889095,12.2073935875358,14.393106398713,12.213262234612,15.2084669458953,13.6851199357605,12.3800616501638,12.5015734237151,14.2435714313806
"B4GALNT2",51.6377546331438,47.2232464686661,50.2455541281065,52.3348547778811,45.3269060993749,48.6752248812116,50.8623047641923,39.9410992488076,52.0961483978492,45.63796715312,54.1006081687319,51.4962463096641,49.2259961954638,61.4376396426357,41.3025838658869,52.6653396996504,60.6674669254583,43.8222528860024
"FMR1NB",10.0110172084758,11.4731421790463,11.0540136173702,10.0901575894026,10.3389352682938,10.7956280762626,10.4215171368414,11.0608735954167,10.1433549274651,9.26585511823388,11.0726718747641,12.905860493074,10.5147290447087,9.98705018234577,9.31095547531487,10.8471671964156,10.2881163498967,11.197959665654
"GCSAML",12.1350688596675,13.409749559952,14.5372100751857,12.6818588671568,11.9741778126725,14.1273228651166,11.7568440660782,14.3170806175652,12.041212495107,14.1949143732826,14.5170070368427,12.2100682250915,11.3550931635462,12.7177330429787,11.7561807945228,11.2902336577804,12.7054861757596,13.2124144355009
"SIGLEC11",24.5756930235943,25.0743432732464,22.0459686940482,26.9285234431244,24.1391243763879,27.3537854046024,27.541211780717,27.4090088721503,26.732105760315,27.4524048844968,23.1448174439043,31.4484355027207,25.0401322209184,28.4623468105872,25.9703967002259,22.9635946738029,33.8456807435551,30.2586252476591
"MAGEB18",8.46650596006157,8.98853776708612,8.9281657388828,8.00128612680415,8.26282781741104,8.98814268305309,8.22671693779723,7.96527194203655,8.4987859453763,7.95959363716852,8.29377886907049,8.50191720337898,8.54487138010665,8.78227998842094,8.00864819920818,8.58186922611037,10.2750096509063,8.94307187227353
"IFNL2",97.4802539759497,103.391526905359,113.999109744692,128.919912692082,90.7030448001217,97.0384561891502,83.7188815548085,100.981766584825,100.715017749582,66.2750553781886,113.436317902916,108.51361886328,114.903022798212,119.846454344974,105.712112596471,107.169495729104,89.111287937648,101.477533092845
"IFNL1",42.3253251423039,47.4208215445606,40.0973709578931,40.5336595554033,41.7618746149221,35.9277792531729,35.154861387241,40.9597295287796,42.3610939465876,38.5855166285331,47.9869069825229,41.6293158927353,45.3643913581589,52.4881836607695,39.5663743476696,55.5427767801251,40.1919328574675,48.2401872186945
"C4orf36",13.8323015089815,14.1766020051964,11.8878088981268,14.5064024815196,16.1957408926668,14.1268662643938,15.3667445119689,17.5231798227091,14.6131551820039,12.094546374955,16.5618237407251,17.2297722886405,16.8874511741243,19.8638536086894,17.0120930384218,14.9475429917379,13.8804734772939,13.3247197381995
"PCDH10",39.2287482350283,38.8665276808293,34.3451781043738,39.7779457793325,38.8802801365894,40.0058585495303,36.0997513808657,38.6969223274339,41.2384795678194,35.2309556223546,40.3637302273595,37.9087438387683,39.1154308561859,52.6439094376541,39.7125981951544,39.9971073420197,38.1887715651892,40.5135264112478
"GRK7",15.6080949297682,15.9637840120082,16.4365920307986,16.464260944357,16.3024189380373,17.3036700503544,15.0321569492726,14.8312104279317,16.3815296965682,14.6306567820563,13.5518557771475,14.9943545136105,15.3397260937297,20.9379134034289,16.6670508435134,14.716711913698,18.7635962336349,16.8334802632205
"MMEL1",60.5370053816711,62.1182092624354,54.5996107371677,57.0397475077392,49.5932325243904,40.9381847113358,53.1298646921099,53.2241750444298,57.525018335295,58.0787574251492,52.7340659667476,62.3299123697811,48.358755926753,43.0244334043737,42.9690343691546,47.8575856419474,66.597070563881,61.5015480219463
"NLRP6",23.9094004023732,24.1137494109102,24.0466950682471,22.8638495421262,24.1434075064094,20.970081687691,22.9136045281735,20.6036942050954,21.5229939479331,31.1824548895076,21.0402814548651,25.0382819796655,28.4246828439983,23.2892395686634,18.2101334839382,24.9777640093119,34.6311869629582,24.0466950682471
"RTL3",78.6607355101036,72.6091144576611,70.8172859779963,83.0953574556933,69.2686108370789,68.2520683306774,48.4017792751215,70.8706227950701,63.0307441776957,87.2586956274984,61.8863391390077,87.3807970938965,73.9901524123842,86.9209575070926,57.5366948313735,55.5940570583165,84.8715289081287,88.1474214862803
"ZIC5",22.9441696905769,24.2553430910913,22.6126006715613,23.7004608879606,19.5826245793116,24.0949524686333,23.0701478902352,20.1531325011988,21.0919910470277,26.2994046210155,27.1137122259619,29.9062436518896,25.3493313653426,23.408332457159,25.6927957001782,24.5362276550933,29.9722769542008,21.6089572182279
"TEDDM1",23.6617635097716,20.4381596673672,20.5954166234569,21.7113318021263,21.7867257469084,19.1957179912534,18.7982608323138,23.6359860335477,26.1753013543077,19.7754097881469,23.8272651716362,20.747431531595,23.5208573377623,26.6443819564264,23.4320757044473,23.8641805035276,21.7109486444202,24.0053718946673
"LOC149373",81.4122497536657,66.2529324323958,72.0154364021688,77.3817570777429,67.5028481093034,67.7835873790036,62.973774791751,75.7896967857808,94.388621803169,77.6026274348979,77.1205376262635,98.9800727194731,84.7395470122694,102.393865565459,67.5233618599896,82.6494006392727,92.8491087267341,82.2372331044053
"CCDC27",48.4052266925883,44.5696045447897,47.4137766538471,41.4804132159158,39.3045243102353,45.1621756093476,46.8477224373179,40.0302011341146,40.4602237515749,70.9792959621191,47.135124735735,48.335353706187,45.874421587951,45.7003737030454,43.5133980587484,50.2266602434666,58.4146370230621,44.4995415557108
"CFAP161",15.6101511847177,16.8026358849521,16.0603866080072,14.9511409651896,16.0568592944715,17.7743631631576,17.5668539688186,14.1832563995588,16.1291863726674,15.8719198265327,16.3671666646,20.0711601233938,16.7389760336734,16.2052837173741,16.4531142551632,15.9980642783116,12.6670368493321,14.9613039479554
"C5orf17",27.1211285587309,28.4492884482079,43.1122662535165,26.0747741691038,25.2793872817845,21.9708085244747,32.792760380281,26.3652569680617,29.5591945790861,23.6749333914209,26.1995381178894,42.138289827805,29.1214846719698,36.7781470829762,32.7284053066528,28.0773066043846,27.2153577902451,25.3517515255222
"LINC00208",36.5221146823919,30.6335512581905,34.4349281679029,31.7679759414565,31.2796739078677,35.5269898713448,31.5957324159097,35.1697340881007,34.0360239174633,36.981862776203,34.6245255992235,33.1635291156729,35.9771583095179,49.8555506522046,35.266359004017,39.6027445165086,40.323133864785,36.2705022573424
"CBLL2",37.1687359983831,33.2233557484689,37.3593150831867,40.0293588699496,36.5194077183606,33.8574953514139,36.6395859239835,39.9490426575635,40.6614806877055,39.3045243102353,41.0442356056075,41.1511756521492,40.5222783651585,49.9889056104034,38.9056535073085,40.5841099344923,40.4675095323575,43.9031102874142
"SGCZ",18.3970960941302,18.9790970828351,18.9861811441464,18.4688888964585,16.8869477722986,20.5813972069012,19.4933255006522,17.8035468813664,20.3302662300825,18.9121785800569,25.2830651019316,28.4568503244801,18.6214863267481,23.0628698227827,16.215161478621,18.6430665853255,24.0809127688885,18.6806298124919
"LINC02551",7.21675829992189,8.206325621187,10.4762354226844,8.06332491515435,8.11667116393814,8.50655628359074,8.14013830165236,8.23998624330354,7.50900509438901,7.5533897488416,8.77116580893493,9.51634655127457,7.86676141193177,8.85158473856351,8.06603709503837,8.58293234556563,8.59004914251518,9.36110813340296
"WNT9B",39.4723385830205,46.2097022132418,37.6105806754928,35.6214176407399,33.3513612251508,39.0692245709977,37.6247796517894,35.1987734368499,34.7794196721794,41.6293848970451,38.1178184958962,40.2184592331702,38.779630897229,47.3208386673455,32.3118341907819,39.6281510571758,66.6689093234196,36.9483418668051
"LINC00471",16.9729089128409,18.0224431383281,20.9096060618586,17.956817827508,16.1287895660428,19.0957002523978,17.8759787398515,17.7791592727295,25.0440120673445,15.5475258705323,16.8845149835328,17.3185608512212,15.9772885462143,18.5889981865109,18.8712827793759,15.9830594698128,15.7881886306366,17.8514583383585
"LOC439933",11.390825378967,12.451393203366,13.0792940142465,10.7563662818522,11.6814921801077,10.2546746033227,11.4421245038965,12.1340876355995,10.9901731720446,10.9383563034259,12.4350744688468,12.2259927828438,11.5148993683825,16.3835365465726,11.125955759186,11.5522621650707,12.2345842102033,11.1911692159866
"C11orf65",11.5896210173264,13.6844727126086,13.8887900118668,12.3090590760255,14.7088758522919,15.7854265851057,10.8597155469044,12.8070490268946,10.7570634751654,10.9442958227322,12.1260694677734,12.141563314334,11.2912386357582,14.4424606622822,11.9368104295749,12.5187571857999,14.544446689434,9.16975562069437
"OR5P2",85.6416366394301,92.0836495541942,91.9747739663451,87.102225753352,66.6907645467254,82.1423327225351,71.7886402763116,82.9716867535433,69.7915841406672,69.77619940507,102.451731617477,132.036502590231,112.113149814975,123.964081486551,104.315801780088,101.140687256145,98.5224654067478,124.159951447663
"DYDC1",10.1543087245882,9.78526352518261,10.5602054646687,9.57471021177778,9.58546505507626,9.61255174085982,9.33154128227847,9.70874439893102,10.2173727722771,11.217702050353,9.78526352518261,10.0371098304506,8.83507963607131,9.27089199368513,10.2007459364518,9.67279447982325,14.1036278530221,9.17510646743079
"IL27",75.2791198173016,41.0876086251146,64.6220254733974,54.0368978569171,61.845817665064,61.0445539702939,63.1582741295878,66.8105372594931,88.9020542316577,63.6302384463493,59.4413845731413,62.1335235842611,67.5601132615155,89.4114441046746,54.8994046513955,72.2269930039925,75.1454680430893,62.6776668201397
"DEFB125",22.7335334737865,20.5928182188682,26.5797541319642,26.3682047838749,22.7585451968159,25.2980329809199,22.1588513624509,22.8356722269121,25.2515199747638,25.3579567365791,24.2553430910913,25.0748682389519,29.7487953210138,31.6389534786087,27.1057546609946,26.2773208945586,25.459852823344,29.2253534028392
"WFDC10B",46.2878643166041,42.205383608987,52.9039147797647,49.1346670036788,42.7750574664026,48.1354191702543,41.5815768909243,47.9076328005496,44.1474714694419,53.9377439882992,47.576598323434,49.610715997078,45.4661973837481,61.5721623922593,51.45593951865,56.0635565354201,66.806768670672,63.660502059707
"ADGRG4",21.9469206366824,20.743717840615,22.3044095687204,22.6166218989375,24.5872604760155,21.8607456791473,22.9280004201979,23.307949210209,23.7954029123206,22.1447062504413,20.7003644557174,21.4786869640627,21.5553656422691,28.8695377830615,19.3086590978306,23.6499461118055,28.2500069978231,29.3241883012056
"REXO1L1P",24.7066302327514,33.8678300581653,29.0434097401342,27.9151940834201,28.0048569306002,25.5348844690061,20.8892692286626,28.423380833301,27.2433652601577,27.7298513045543,32.7152625187254,27.8775980775346,28.3195532959848,27.8003447460268,29.6207716053542,28.2354195863103,32.2325252020055,31.6342617403821
"TAF1L",81.5934661772589,69.7604814958131,67.5172873654936,62.8639707313931,65.9024609589012,69.7985017353101,59.3490691762455,68.798499532539,63.3506127174847,47.4187640023426,80.1009901315227,88.9226822022718,89.4703859058256,90.2994208928671,75.9006583276592,79.6368370904166,50.1991943001688,68.6473812915605
"RECQL4",145.657326302687,120.840138158299,173.050729141797,132.147002378687,130.772684868934,146.616859664157,140.924277386276,114.456966103356,118.178347487258,193.479596318059,150.467682086494,169.845975023891,140.416071312547,155.065043917508,134.443795803906,136.416129375858,174.255160706188,141.553649688344
"TMC2",188.136605338889,159.419461100597,193.058879243434,148.549757645834,171.632101884246,148.664949255312,141.792197161409,177.415534014613,190.753502688749,167.765279100445,178.404854834508,178.264781204843,161.863474975124,200.851232898649,149.329835559577,195.39043484898,169.373351770584,164.924849379587
"SMCR5",26.0904951583944,21.2717341537727,25.1840765088539,18.9207210173703,20.4963366481225,21.109540301676,23.8545269343829,23.261544207607,22.3560528941325,27.7939876952192,24.9622757385481,21.9098722294941,17.5295655930904,23.7828830772767,18.3541777733267,20.9544879875898,26.8835810943964,25.8522494330537
"ZIM3",10.1819336673086,9.87618444637264,9.65235047028993,9.37814590609284,9.37567764617749,9.79275598913939,8.90754775351428,10.3790836238129,9.78509032890293,9.6820315930386,10.9301536956391,12.8231311831315,11.0630652307419,10.5550644813103,10.5086742146111,9.48540697870189,13.2704959112298,10.9109578720256
"DAOA-AS1",13.4565720803506,16.5175931455904,11.2036595106875,14.4594806023555,13.8336395390936,11.8663749833328,12.9036105169065,15.4273622687473,13.7681941547643,10.806662351729,13.4775670427389,14.2495125168698,15.4220439143797,16.0878407426158,11.2786204547014,12.942481184679,19.7251275092108,13.3227376320799
"ADGRF2",14.5928302484992,13.1816862660045,15.3003617010732,17.1476697231443,14.7861173491953,15.1473503195461,13.3170288426801,13.4500450271206,17.7249265817364,15.9140902522869,12.5713393046441,14.2459578041911,14.4495814088646,23.3727228872152,14.9489173830126,13.6927897396216,17.9549588544358,16.4271466020369
"HTR3C",44.1005296047985,49.2822273662333,52.3021018464897,44.9952740893106,36.8993894124173,45.8325899903922,40.5943689131715,44.2288321797058,36.1736118639919,43.7870221923911,38.9553581512719,45.3118442863309,49.8045275176835,48.5650220012148,39.2443242429701,47.2341291339407,41.6692567931823,45.4020910479697
"CD300LF",94.4697721689706,71.2969929319404,96.2862521556135,83.6162936223445,73.7239426043047,79.515415758639,91.4943823087467,94.1519160623649,94.0209141562589,116.805119908807,111.451606229083,172.285607207861,195.360471594719,112.672365158702,105.360711007817,147.397491060896,115.508460562198,108.510221728693
