"","GSM175776","GSM175777","GSM175778","GSM175779","GSM175780","GSM175781","GSM175782","GSM175783","GSM175784","GSM175785","GSM175766","GSM175767","GSM175768","GSM175769","GSM175770","GSM175771","GSM175772","GSM175773","GSM175774","GSM175775"
"PFN2",746.40027,601.44604,555.2415,348.673,590.78015,621.21625,635.0528,542.3954,650.67523,607.9956,668.1609,745.2903,829.4337,672.16656,626.54724,721.32855,657.21356,588.8275,703.2743,669.61914
"GNAZ",53.010826,71.31781,67.632484,77.98629,50.452133,65.25006,69.33176,82.18491,66.80592,60.424557,115.51514,140.72356,122.657715,102.55823,102.14792,88.94142,101.55821,101.32405,114.802216,84.7707
"MX2",128.83235,142.76096,75.10375,134.89827,156.61739,148.98615,117.80088,154.94745,133.17786,105.863335,170.74017,308.61182,130.22649,221.5842,147.16849,101.6525,142.1633,130.45302,154.63951,80.05152
"DDX3Y",19.625422,27.134418,18.877151,28.977032,24.643726,22.350592,22.04521,17.847494,19.681448,21.569859,24.471106,19.449514,16.922693,20.620268,15.919215,29.0576,20.133675,20.713562,29.246874,24.579807
"NKRF",96.395546,99.91902,108.07166,89.72534,130.82559,115.565216,110.47278,101.90117,107.12588,78.71268,100.496284,109.74293,94.99914,85.8251,84.46945,121.16289,106.64917,104.112404,104.68164,112.751396
"TFF1",35.006973,38.84143,49.361435,37.673145,44.926754,45.068817,43.13264,64.216125,42.974514,35.80291,26.153269,26.525846,31.997902,37.288307,38.31886,42.871758,34.168644,23.562057,32.90801,33.56595
"HAGH",115.55502,105.80207,115.072685,122.84256,92.804726,111.43382,128.7568,128.6999,123.78253,141.50525,146.13786,120.596466,132.78522,136.23314,125.28751,99.74123,111.52137,122.22066,132.24438,142.35507
"FGFBP1",69.69664,81.0048,67.912834,68.167,71.612,71.2143,66.409134,67.54814,41.377434,54.220325,67.56377,63.301903,60.028877,60.028877,64.6926,46.308453,68.45739,63.287506,57.52183,60.14882
"VIPR1",81.07219,76.21753,96.96521,79.65358,91.09695,94.47111,85.35592,107.557465,79.751175,72.26568,87.186295,61.023876,77.778435,52.55085,85.70638,75.12592,105.981064,62.18632,71.91076,84.423386
"ARL4A",132.22063,179.35248,212.33815,144.73431,198.84674,129.9383,146.71117,141.18867,139.89734,200.14064,236.80748,242.9546,233.44571,210.01529,165.66524,223.63571,200.2908,250.38657,244.0003,223.53528
"ZBTB48",108.65416,101.49451,111.17212,112.43753,110.22011,98.64047,97.84341,125.07537,97.03787,129.14523,120.32535,114.29152,125.933914,128.50784,99.78204,104.79081,114.6122,121.784,145.84334,80.578026
"CTDP1",98.206825,106.00467,120.71844,105.82659,90.85744,99.204056,100.26371,123.55244,112.10925,104.15034,107.257904,111.83156,84.8191,82.0007,95.65788,71.46109,99.66193,84.36929,91.71459,102.32776
"LSM6",271.42175,238.1221,286.76083,218.23041,242.66423,259.6857,276.12863,342.65817,352.9301,326.3983,251.56691,225.8968,262.78738,260.94858,266.15042,265.7787,271.09192,263.90512,232.98242,214.38716
"IFT27",195.44453,144.71754,221.90584,120.00693,181.31145,154.79443,203.7835,187.31844,187.26306,272.9081,166.4336,140.2131,163.92705,128.44719,137.37445,135.72655,128.6291,123.9173,179.4002,158.05385
"ORM1",68.3953,61.63851,259.28693,43.18194,33.93355,42.41136,113.967926,86.04244,75.627174,59.020405,35.58641,36.72289,39.405857,34.600315,28.170517,34.819508,40.24722,35.777172,30.562195,35.633324
"GNE",121.030716,120.79387,100.167946,158.41542,119.20926,149.85474,110.483315,106.962944,132.77464,105.04711,135.2362,161.27289,181.7706,165.19084,120.74958,174.68967,153.5814,138.5234,180.42865,165.80812
"GABRP",570.38446,473.7934,1456.0139,2569.9841,1321.2244,943.9821,837.153260000001,505.5758,557.6457,1119.7809,113.44547,31.854565,21.2339,16.715172,43.75784,15.287256,30.03565,22.558447,25.644838,49.68994
"CENPE",137.42004,71.712906,67.196075,34.823425,59.198765,49.563892,49.92452,67.19672,83.75761,69.13955,29.156763,23.94913,16.622694,18.01718,20.008448,25.437342,17.598137,21.280506,22.541834,27.671324
"KIT",102.797745,87.39383,84.104675,61.78797,127.20105,98.46143,103.36635,63.594734,103.71239,96.568756,167.38188,172.17632,336.01212,301.31296,143.56773,371.70404,261.68164,243.63571,203.01814,89.882835
"AUH",149.49019,206.51071,160.76515,233.82225,172.30403,134.75047,149.97105,142.48933,136.19943,158.31114,185.05376,161.46088,222.29993,179.54054,143.60176,190.82924,176.3785,186.02217,244.10715,211.03311
"PRIM1",199.61653,124.4341,146.66745,87.52536,121.03718,133.33252,152.2133,184.11568,229.03233,157.2279,100.031815,91.1526,102.92443,95.63449,89.1301,136.61923,127.88488,90.50132,97.515594,94.66528
"ITGAE",507.4926,336.03262,426.91617,378.88907,361.75455,375.3115,361.81027,450.21597,477.52966,452.2348,413.65826,236.99986,341.61127,403.4869,455.20203,353.6407,379.19055,330.01718,398.35925,424.21484
"GPR162",71.641266,59.57153,49.750374,76.894905,63.85411,57.064423,51.050144,68.67684,62.696384,61.87778,68.4323,67.40564,56.72152,48.868523,61.58234,51.427322,59.34777,82.49612,62.717194,57.90474
"PARG",164.57727,159.05858,152.17172,137.92699,135.07271,153.67517,162.21127,140.40157,153.28421,118.81213,107.4905,155.18562,155.96648,104.7443,101.61833,89.28195,128.42796,84.30974,142.92798,156.71495
"EXOSC9",226.72784,218.43207,165.39537,166.31117,170.173,173.93056,201.67247,182.34113,223.75731,177.97499,151.3239,177.20802,152.59076,137.42339,147.27133,151.13367,175.39229,218.82489,181.75404,208.84908
"SPRR1B",29.042412,24.356056,26.317858,23.874798,27.997526,28.257635,25.034065,32.509468,22.152693,31.412174,31.304806,27.626295,24.440676,29.530684,19.97631,24.234612,20.863745,21.869444,23.053595,28.144388
"ARHGAP26",223.68637,251.66121,319.1162,104.27954,157.11272,139.73235,370.01984,230.49165,163.96371,267.37766,153.59517,129.78801,101.75492,117.66171,99.3881,115.18506,167.90315,117.04762,106.475494,104.627495
"CYP2J2",99.26657,78.29384,176.38573,73.68006,78.77594,92.05152,110.93488,126.072945,115.87168,95.778336,49.2518,41.565773,53.381664,41.03042,57.240475,38.329323,49.33676,33.480453,37.7803,56.186474
"SERPINF2",38.26655,36.394012,43.00931,60.828358,36.515953,48.935795,39.720177,47.818226,42.99207,41.479992,60.762436,50.848972,55.59499,55.57485,65.94436,52.722263,53.450256,58.890163,40.92588,62.933548
"CRIP1",532.85956,637.4867,551.9697,680.3,360.05325,369.80817,626.0258,834.4758,504.46854,676.3526,404.9512,125.77578,140.60583,260.49246,213.85196,158.19795,156.78491,255.93214,179.64656,107.25085
"ORC1",50.40312,30.134901,36.614517,24.610458,26.687185,32.825047,35.23489,53.718555,50.024757,36.302315,23.943756,25.634275,29.580462,17.263384,25.069746,21.855104,22.861334,23.6959,23.753017,24.63559
"RWDD3",145.07164,126.062965,165.58342,119.183174,160.91977,117.15505,166.99379,114.79302,127.08877,177.93977,162.21808,143.13893,164.59108,122.36592,129.34392,106.604126,172.2664,152.39436,135.47166,139.36389
"MAMLD1",100.90636,113.09359,100.957184,142.77791,112.95131,107.817085,108.41805,113.36971,112.46901,85.174095,103.087944,126.41432,167.99757,110.22642,94.990036,177.56853,165.02464,138.12068,153.30037,109.196144
"NAGPA",114.52829,88.40308,116.78699,102.668175,104.13946,114.52829,106.80587,102.61115,122.75889,124.49547,95.461266,69.00632,91.87997,121.885605,107.99326,97.82046,96.22984,115.6425,107.836266,120.64713
"PEX12",45.084377,40.725517,66.65109,59.183918,53.404537,64.763985,46.959526,71.275856,49.52058,57.209557,55.63697,72.1072,80.64833,71.06152,88.03753,99.51505,64.77492,66.85372,103.27387,62.71561
"POM121",55.6582,45.86702,51.037025,54.263866,66.23501,55.976017,61.264847,50.26764,53.897167,64.58515,53.080185,52.803555,58.345203,59.459373,61.496185,71.51058,58.179432,61.361534,66.35672,65.91763
"GFPT2",109.10298,83.862755,108.334595,163.47556,105.74507,107.733475,97.294044,95.86552,120.21535,110.66812,200.20964,182.44992,129.54613,119.7666,238.52132,136.93228,138.22946,158.46007,234.02605,346.999
"SNPH",67.74071,81.435074,69.25213,77.38737,84.836815,84.411064,67.05214,96.32217,86.05056,65.71671,72.814926,87.030075,77.621635,79.53145,75.24058,69.9385,82.31979,73.98043,79.10878,92.663574
"EFNA4",121.58022,102.53657,115.21319,86.28633,79.86096,119.95985,105.510315,148.66106,100.84527,131.76155,77.12883,84.85968,100.10344,83.015656,100.10344,96.63343,76.61134,86.70934,100.803444,83.72039
"FGF13",174.29054,189.1831,234.62158,148.766,228.38846,156.19318,205.31303,146.4094,149.25485,161.41884,164.33762,84.68759,106.49708,135.8245,120.78292,94.04682,97.44815,77.906975,137.78053,57.0752
"PLCD1",184.55235,162.90634,164.17377,182.36137,185.6815,155.80095,154.94087,167.87946,195.30591,203.88846,163.01582,170.10168,164.03346,181.58504,175.82202,153.63187,182.1866,144.85252,164.1419,172.09686
"VRK2",204.90764,163.40721,190.30528,139.64987,171.87642,158.36346,186.69637,150.53275,166.24893,160.74431,138.5353,144.91553,137.36745,125.7148,142.02393,126.26715,141.63458,118.10353,152.096,132.86122
"NPM3",122.984634,84.53311,110.27783,97.53536,105.428085,153.6751,136.52623,128.38431,156.7494,116.58379,65.1088,81.620544,91.0181,75.492134,76.00471,70.8828,76.895164,74.90058,98.90828,113.53189
"MOK",148.21365,140.5149,114.18219,109.81208,124.520935,88.44225,130.91327,101.971504,123.8981,117.458115,181.76064,112.71904,140.70604,139.07817,121.6689,129.99544,118.3272,125.69544,194.43181,127.24443
"ACTC1",80.562614,71.559364,82.27871,99.817215,65.85527,79.93491,81.37285,86.37545,72.456,87.7332,196.31636,88.841644,105.35346,124.74302,144.65787,72.74069,76.91177,79.7492,101.23572,169.24303
"HSPE1",514.6443,556.61786,632.12256,386.14392,398.38168,445.6917,618.1818,526.0893,611.57904,496.7176,333.3313,354.91815,244.6652,269.37415,351.9198,537.01086,364.24985,289.9281,392.24463,811.73346
"USH1C",59.720875,42.645145,52.095535,58.031506,61.599697,57.31427,48.218643,36.088867,45.05946,52.860714,50.27585,57.22909,52.2911,64.195305,48.80221,48.61508,55.914608,39.567028,40.119762,64.10715
"FPGT",110.94451,63.783085,94.696976,88.04878,115.216484,105.159424,99.63294,56.615673,92.50032,99.51311,131.50797,147.52238,108.12878,94.80175,102.79196,93.51721,133.59987,134.2419,145.36594,101.67906
"ANG",52.577267,49.50606,58.20907,201.55066,64.170456,64.62979,67.705215,59.69229,74.118,45.2815,246.57674,176.27995,291.93713,225.92459,237.94492,273.11496,256.68744,290.49628,342.7518,101.60084
"ABCD1",55.829433,63.694004,64.11338,61.78797,67.46873,61.53197,66.38843,77.8952,65.65238,62.88309,60.72692,55.672558,59.61344,62.56104,61.605103,62.961163,59.436214,59.95802,65.42362,99.306435
"NCAN",41.885395,38.908516,39.04017,33.954998,42.07332,45.51966,37.243454,35.237343,42.890366,34.121273,38.58356,35.251324,34.690697,44.850307,29.940802,46.510387,40.857986,38.75683,41.040623,36.183857
"MYL5",64.20679,61.46473,66.389694,55.826477,54.8599,65.39515,69.21496,69.541306,88.36815,82.52897,47.27574,78.91874,50.779736,69.96152,80.909134,60.567783,60.8158,75.67342,60.50604,89.64759
