"","GSM160404","GSM160424","GSM160427","GSM160428","GSM160429","GSM160353","GSM160358","GSM160362","GSM160391","GSM160405"
"SIGLEC8",17.6505537254114,18.2779862511884,18.4416417376734,17.3961341093239,16.7531099820786,17.563651574928,18.4613478427067,17.8774353423232,18.6581255722533,16.8587434289313
"POU6F1",103.423565137102,78.8433225665045,79.5630918194627,97.8638577567954,74.0425975117418,115.049184639114,81.4213954751475,119.068358903171,105.966150799673,104.384842667853
"YIPF3",479.316450387688,277.167459652969,534.004595330185,281.341135133223,615.347096639408,636.739864227887,665.067340790825,608.993214170204,571.338487902857,562.387289837898
"SEC14L3",21.6244108974997,22.822824365718,15.8888172676765,19.9741888972668,19.9987672819139,22.5727727591942,20.9929563651489,20.5681732931331,20.4434378777542,21.9980852542712
"PPP1R13B",222.418308664263,334.446205184386,564.246215983683,281.879441972329,430.741127484778,281.214780457704,297.981705314949,351.201314231305,294.647658052925,274.087703715761
"DGKH",76.1518390499179,96.103864589713,84.4561160483964,92.7851830418551,106.510823229167,85.2981916383095,89.0690095015934,85.4096179484077,70.9628828818451,79.5078348492992
"ZNF10",210.103194616943,436.913398879437,117.899928885918,85.7893540581261,208.288594358775,185.970418330654,122.071860885842,234.779486032568,315.07944180846,227.191615814851
"PCDHGA3",36.205674649891,28.063016494102,29.3844907847056,27.8547327300899,31.5845528426833,48.895639097588,30.7740367937388,35.3162159594888,46.6206864919633,44.1572950335702
"BAIAP3",202.557190206121,259.50062072791,284.786624675173,225.633949867138,246.31345837968,225.624098665501,206.628316126781,213.54337408746,235.587146999744,238.748624404537
"ALPPL2",76.5144481181896,105.434112405083,94.689457662219,131.971138987433,114.533419263337,97.6050311344754,82.7316748530001,82.1568545935399,69.4592467934873,66.4388820947911
"CD24",4003.82009531151,3890.41680146245,4524.67944180685,2434.08797517214,4197.61538707859,4037.4751291042,7458.13593319818,5127.79003386341,5775.68193978153,4804.07943096377
"LCAT",30.8526985336368,27.7607307663231,34.4873745895465,42.3997960276232,32.4319145798687,29.8733413159182,27.4630249034789,27.8982507935347,28.185926489364,30.8526985336368
"SEC14L4",25.378895500879,37.8379733373719,35.0354872653672,36.3863554363122,39.2116064998061,35.1015022827773,28.5633206058246,31.6036510473964,31.2960326809075,30.0758815332238
"SP3P",20.833319822863,25.8036811725539,25.7537419901165,28.2068326559859,21.8624556323977,22.3691929097395,23.0981431561765,23.4671157498219,19.6528743717695,21.2628339410253
"ATXN8OS",41.9557736441792,34.5854873181554,35.9648485568874,36.6973377184854,41.5406341579568,37.704023004204,35.9648485568874,44.6882572874413,37.2869265016603,40.7104690116769
"OR2B2",16.7504801966364,16.1720392170875,14.8552878784817,16.6241488509605,16.0289747805042,15.1526722916433,15.9863769675553,14.3105109695475,16.1136958692609,16.7371550179447
"HOXB9",47.9608184905502,38.0974875054791,35.3214523292129,38.4379006950155,34.0152990673632,47.0965800326352,55.2958899959868,53.8766139488592,47.839341787695,42.5291571887702
"IGLV1-44",71.0151115473527,43.3254422849751,48.8996700863867,52.2283016067964,51.0854479364899,46.3831028531673,42.1390566545669,64.3715859025905,69.9912546303727,52.4058093084855
"TMSB4X",5900.66147806925,8379.30441704807,5507.59885822029,8378.57083585427,6883.91967574379,7584.37944180684,4692.68574870025,5486.91916116379,6039.93235459642,5361.71630827822
"HSP90B1",441.130875545413,116.190125327536,184.783754902158,419.461676952611,153.957651496655,742.043831898795,418.666213967331,319.260687263834,251.629272279213,608.345541796289
"STK38",68.3471140616703,44.1195851742009,45.8327660459276,62.9248164952035,51.117302037206,57.2987121686118,48.5207277137979,61.0647926766244,45.4389763585693,58.5952565886098
"PQLC3",126.592274118711,124.787818313384,149.532444220693,139.394377027841,129.30802991173,124.36047386096,132.77105632592,126.279468875607,128.214650629055,122.866902678524
"ZNF682",23.6017225085854,20.4171492429705,21.8876222804131,18.0183315184689,22.887218813902,20.2815564003574,33.1900733220844,30.6549085822528,28.4592546186684,23.2349753235961
"LOC441666",16.4285676996232,18.8205226691591,16.4772464500344,20.7781375430992,19.5198763123638,16.2430041029242,15.0769220333286,15.189724296996,16.331653636139,16.2769904951149
"GRIP2",104.137903989493,96.2025817468686,92.2381049383336,104.768178941023,158.485276391962,118.169096523389,104.8343134193,103.47858059624,109.384525045185,99.0678745138516
"KIR3DX1",37.8034965106859,61.2813027884074,41.2940827673163,41.6119607889365,40.7554199083336,34.2071174671104,35.575451440803,35.5908736269533,34.420309791473,35.1742120523025
"LOC101929073",54.4586874294705,68.2612629157716,55.0497900381272,59.9751476391779,57.6075348156096,52.9237038877043,54.6823068787583,57.6075348156096,57.1201675875485,68.644396200023
"DCT",19.2442704613707,18.6323439594717,19.4028019703272,18.5700171975073,18.4402235305511,16.1221689647367,17.4549184435088,19.2069735772627,18.2318995670355,18.2861163462163
"MIR1244-3",2762.72171166743,2323.47315824831,2586.61494902011,2666.17716414413,2503.03801842907,2544.97944180684,2648.66350092729,2721.17588979461,2550.31286431721,2687.23903085204
"TPT1",12251.0456539294,10912.6294418069,11278.0789236618,13705.4613652812,11302.7560805206,11719.0270221361,12042.1072926909,10855.3161785128,12041.1798472336,12620.6794418069
"OR2B6",20.7767580631708,15.4779724570031,17.4913911363819,16.2554921217864,16.2099515134213,16.1019179607239,18.0116863074314,20.2069373301832,17.1525133481673,20.3990206844661
"HCG18",41.5688404661165,37.7344643665284,52.0779466793179,38.6312833485907,36.6997556059158,25.3079330611348,26.4932117228279,45.5433759051787,35.9967775053436,41.1659307626511
"OR7E19P",31.7629367011481,34.7722417852543,33.9022257751126,33.1197966269148,31.9957432537239,29.7790115883085,29.5883820409183,31.4554844986255,29.6638268760313,31.2110519970677
"ATXN3L",17.1880787397849,16.0609086857636,16.116521111388,17.2112743081509,15.8525651546308,15.0337879561194,15.777517980393,15.9096549968679,16.4537636943521,16.2832313980414
"YME1L1",31.4632373343894,36.8899299789489,31.2976613390023,28.7592546547509,32.9708080820139,28.8564861368063,27.5331952747606,32.5034844914527,29.543655773831,32.1171020104417
"CHI3L1",40.3234412720136,52.5468870957927,41.1020051076768,49.5704272831488,43.980312410999,36.5665185120529,36.2523298168773,36.3375301997314,38.700350674021,39.2051304165505
"HMGB3P1",70.6410581610261,66.7248373075019,79.7953223702778,86.6295875784821,58.9702148086977,65.4254945035552,152.559704814459,67.7097499794173,58.4266856272725,71.7630243250009
"TBC1D22B",20.510362116579,27.1564618502183,21.5124858630383,21.075775821853,20.8964901273355,22.606039112035,22.0985698051346,20.8087990584765,25.0611063314841,24.0439030386676
"KIR2DS4",63.8108644335358,63.2502414437159,63.333449417855,74.1094019295737,58.8826805659052,78.8561032307693,58.058282598314,72.2674997194272,62.891787479756,67.378048628262
"PRR14L",46.4823959485308,54.7234273567303,59.4616917985337,63.1329474193849,44.3984310484541,46.4211496207708,47.2983798332388,52.7042421332441,46.7910019627934,47.9575024582328
"ANKRD12",213.433441617687,214.235056930402,207.311263631011,282.741696686725,195.814268269315,157.697496851027,187.422639867999,240.70872912824,180.486103923821,232.924409874534
"IGLV@",19.8602777632656,21.7271400261737,26.0748035652008,21.239637834935,23.3601097892711,21.0213851627406,19.8602777632656,23.418563236,20.9834809144953,20.0237376942052
"FOXL1",29.7997668512474,36.9400021370846,34.3892180045261,29.8590610243644,37.1196864109402,39.2603098838639,24.48057426115,29.2063418649786,26.6401869096484,28.8596514149473
"GJB4",78.194929868301,69.2401177663895,86.6978249982096,86.7685510670101,74.4796240847972,83.1599508882006,79.6715417465172,87.5719246827541,74.7714341441749,90.4294078970002
"POM121L2",28.8258021874069,32.1151004117031,34.2292903524067,48.4266120759973,36.8045587832949,36.7946505253883,33.4362867992151,30.736140735445,31.4123890664609,35.3690438906055
"GNAT3",17.414954061386,17.278940654769,18.7241073914894,23.3936310275478,18.1150797696367,17.3629049955025,17.278940654769,18.4516225088166,16.9667488015172,18.3008770725612
"MAGEC3",19.3207491278301,18.9463429819422,19.2858459764767,22.0950981099721,19.7570834766979,19.4146238345568,16.7349009650445,19.6905826514779,19.0270238648938,19.8848178799758
"FAM186A",16.8183378142383,17.0272678041245,14.0685726084274,17.8050311150984,14.530287839334,14.0351023955712,14.9959055324451,14.3940922570103,13.9548119085967,14.9811666096777
"LINC02249",30.5666955741197,55.5780787958208,53.3176433598318,70.3200000452044,77.1361133300276,39.742234123273,34.1453237341491,39.8765374768145,37.5210596528924,37.3830064171926
"CCL2",1549.41427677605,3428.53734008861,698.141728108264,613.940397245694,1715.54428606441,1247.37944180684,813.583651488011,801.400437247216,1873.65299740552,725.826072498472
"AOC4P",81.5523027950239,106.472951193349,109.603111688692,148.370709197409,116.382610563635,121.672740243477,92.9951211401169,95.2850624777437,91.8627663589536,95.3828740985595
"SLC7A8",75.3953558114261,95.8091288777348,72.4312774940796,84.6889780312701,73.7393003244869,99.2824390401312,68.0885674918591,75.030484502568,118.293992234856,135.544839421831
"CEACAM21",28.0528944116281,28.5808051239491,29.8899163261072,30.1294968271294,29.2592687762621,29.3339520187812,27.8862502960484,27.7262821654194,26.6092594315857,27.572977414894
"SLC6A2",43.687899525077,134.836026189498,113.62751471447,153.305031706738,119.348240237162,73.7740995040276,54.0218493955585,56.0260008653899,61.1097271136544,55.4274626441066
"SRRM2",47.6306930681161,47.6482963473566,47.7058197677336,48.3348747144422,51.0826714433251,52.4132206072792,49.5934980852869,54.1977763707625,89.8824391208415,72.4993452209593
"PRLR",15.4604866504042,15.5632355269795,15.9574741112416,17.2439500383999,16.6917859302372,18.0458360313168,14.7155694172852,18.0600040221382,16.1003051186755,16.5893634085778
"SRPX2",15.7005390082918,17.1845930209019,14.9610931042189,16.2573121582841,15.4599423663158,17.1584997161765,15.4235047004947,15.648209659817,18.4341538399978,16.9331231996361
"DHFRP3",15.2781033746457,16.048243443547,15.3750896164308,18.6541014623664,14.455202444941,14.6494726076397,14.7197595075463,15.017400708237,14.1082341674718,14.2196716098684
"MYO7B",15.6998128991939,21.0300982299373,19.1406034272549,18.5311910455323,18.0882057191455,19.558155525116,16.3371280137947,16.4361190273611,16.7533055903344,16.9916130460852
"MGAM2",21.5199237080651,23.6164114921961,22.9453856906474,23.0721977421106,21.6782812710614,20.5185856549898,20.767715631846,21.4068231224249,22.484514439185,21.4539144712418
"ECRP",44.6692344251491,43.0608321890159,41.8322483589068,42.5974461658655,51.5379210543611,42.5807703053724,38.7544999458047,42.2819534963271,42.6008704859129,39.1939336370091
"MYT1L",15.3585977167718,15.8530023447147,15.9642237929122,15.8044317596381,15.3205596221641,13.3174689498558,15.0386468569093,13.8952147513724,15.0386468569093,15.0419201031157
"KIR3DL3",35.2424531717055,35.8602572279862,34.7592884526275,35.3954480143013,34.4659714401506,35.6559113065985,34.6587863114554,37.5935656983352,34.9504842749729,37.976570354957
"DDR1-DT",46.3195887121344,65.3695200428727,63.6439123427204,67.3535042996353,50.5026328666267,51.8178800890827,49.697041625732,51.8574167857038,53.132620242642,57.8204178818407
"MTAP",53.2697277196581,52.7319870107814,49.5747651611801,46.6552971383,48.0105748030283,45.3251968535646,61.2793463976058,38.7205988789063,46.3758929666619,52.0383635022725
"ANKRD36BP2",13.9390930889458,16.3122258044509,14.792967898707,19.1976425086027,15.7739196294265,13.9992315340268,13.6910086228075,12.9270148541144,14.065767399739,13.3947252052607
"UGT2B15",34.1491288081907,51.3668059982707,34.6643686893748,33.3387698608476,33.00694607139,41.3611413514301,38.6032504900655,37.7327676967662,32.1568703543933,37.2616718789941
"OR7C1",26.610776596265,24.0028912640318,24.6400430184841,27.3956316920942,27.0589651988086,23.3571989403862,24.3438107666066,24.7534794618018,21.7617906771711,24.2688097037862
"PRODH2",54.2337487658275,65.9293994470216,61.5756028870553,62.594741890256,73.8129168424837,79.7794449602764,55.9893913784147,57.8539242799023,55.4472690998787,54.2501548199774
"OR7E12P",200.277069424072,168.765979955263,172.421176174758,170.002538009611,164.063097452159,146.913950812431,152.553052845464,169.872172902873,191.892744187846,202.537852987887
"KLK1",135.907270582206,189.603846487809,372.064776319471,227.379533624162,187.16200135502,159.038915250063,154.924794521511,179.806356159175,165.177637042042,172.507400952185
"ADA",58.3335572092819,47.4770921071406,47.0942425424256,69.8961392307378,50.657246720046,55.3702739919822,48.1109972603795,36.1011597368003,61.5169339624853,51.8261892556255
"RAB11FIP4",15.826988193104,18.6909781978194,18.8210117579184,19.9444934115681,19.1845605240788,14.734844905234,14.5020733459432,16.3832083996371,14.7347761596577,16.8299920705102
"DCLK2",47.0191259618019,57.0335390939549,43.5215492245936,35.1559703294228,42.3538510612002,39.9263772684626,44.786442415112,41.3401754322493,44.2102813283293,41.2570678990481
"VENTXP1",26.6476515414425,45.0340963913555,38.6032504900655,34.0854103872651,33.7508980005979,31.9845634776142,26.4486857123228,26.6409747834306,31.6205501407022,30.5099161552282
"TM6SF2",32.1101615212094,45.2678155739966,59.282120839338,54.2497328603476,41.6477082341597,45.5840356450216,35.7424822587839,34.4335877045792,35.544115960146,29.7673161722244
"PYHIN1",35.7321933708964,38.1425964237319,32.597652199852,38.1998717146857,37.8650248345681,33.292016201434,29.7294463328047,29.2066437020909,33.1613674673331,37.0677132813275
"HRASLS2",46.7748129445512,72.9030416158945,55.866941293084,73.4318543167034,66.8198107768498,51.8536657033925,47.4819500002713,57.3005722623895,41.4609168694046,54.1928310420258
"USP53",15.4056764917291,15.4101507420112,15.0001766529496,14.4765669386591,15.8398024913525,15.9666659583892,14.3485212158106,18.4503047646405,16.479008280777,16.4351776603944
"FAM224A",18.9469918869964,19.7596681343858,19.0897994611884,19.8959690075361,19.0897994611884,17.7345526534565,19.8947891537105,19.7417112932671,18.7237865280769,19.2700814578286
"CROCC",27.38108700985,44.1942383871537,32.7095935175766,29.7777553376732,32.3876048322314,30.0505136903465,25.5918416269395,26.7594582539549,29.254353226024,28.3683629200438
"MIR622",29.7177770450685,27.893257266862,25.5057812558568,26.7062069100357,25.2806851009703,26.6462066256976,23.1052121656985,24.7552365144549,24.5371016377158,25.6076259480718
"KRTAP4-7",13.7797676036278,15.1901777090275,13.5966354189724,16.1155550752084,16.6412919827386,14.3433463785865,13.7510627916827,13.2938958227595,13.0244581414277,14.2440317839187
"OR2H1",31.8546539599885,38.2922624032546,30.0057424033431,38.0224612347551,33.6456848781923,29.8851780673556,31.4962770768022,32.017694017618,28.4332491381495,33.9021025517637
